buy_service_id,spm_kpi_tt,tt_flag
N1481378,,
N1440006,,
N1452289,,
N1496667,,
N1474192,,
N1512051,,
N1467874,,
N1528220,,
N1503130,,
N1482400,,
N1521698,,
N1522844,,
N1514751,,
N1496651,,
N1493479,,
N1478784,,
N1398802,,
N1531129,,
N1529188,,
N1474497,,
N1447397,,
N1525564,,
N1530323,,
N1522877,,
N1434952,,
N1472584,,
N1472321,,
N1531151,,
N1527615,,
N1458499,,
N1472594,,
N1492847,,
N1511734,,
N1522326,,
N1533703,,
N1516739,,
N1516815,,
N1525202,,
N1469229,,
N1520659,,
N1520697,,
N1529223,,
N1505022,,
N1445570,,
N1530121,,
N1489926,,
N1472583,,
N1398366,,
N1497996,,
N1488178,,
N1492734,,
N1483855,,
N1517816,,
N1504148,,
N1516754,,
N1496668,,
N1526665,,
N1516781,,
N1511569,,
N1521759,,
N1514761,,
N1530109,,
N1505148,,
N1525584,,
N1398484,,
N1479777,,
N1475573,,
N1530671,,
N1489124,,
N1473515,,
N1397603,,
N1516740,,
N1474133,,
N1521962,,
N1505273,,
N1520679,,
N1474536,,
N1503218,,
01GQVVV,,
01GQVXM,Incorrect,1
01GQVXK,Incorrect,1
01GQVXY,,
01GQVW6,,
N1528974,,
N1478767,,
N1495630,,
N1492831,,
N1483854,,
N1494386,,
N1485622,,
N1441493,,
N1486579,,
N1525614,,
N1485830,,
N1441009,,
N1513607,,
N1516804,,
N1470258,,
N1449695,,
N1481387,,
N1494284,,
N1485646,,
N1483879,,
N1471100,,
N1503232,,
N1489156,,
N1489869,,
N1501698,,
N1493390,,
N1448585,,
N1511888,,
01GQVX0,,
01GQVVK,,
01GQVXR,Incorrect,1
01GQVXV,Incorrect,1
01GQVW3,,
01GQVW2,,
01GQVXP,,
01GQVVM,,
01GQVW7,,
01GQVW0,,
01GQVXD,Incorrect,1
01GQVVU,,
01GQVW9,,
01GQVVX,,
01GQVVW,,
N1489115,,
N1533680,,
N1492832,,
N1468678,,
N1496675,,
N1455966,,
N1519151,,
N1504216,,
N1509863,,
N1511781,,
N1521663,,
N1493919,,
01GQURP,,
N1502422,,
N1445533,,
N1513687,,
N1480663,,
N1519073,,
N1502491,,
N1474480,,
N1503428,,
N1449846,,
N1419025,,
N1533153,,
N1510831,,
N1478776,,
N1463020,,
N1449689,,
N1471423,,
N1497987,,
N1471013,,
N1452298,,
N1482382,,
N1477600,,
N1516986,,
N1502353,,
N1479566,,
N1481442,,
N1460921,,
N1458702,,
N1495505,,
N1511885,,
N1398295,,
N1503116,,
N1450967,,
N1458690,,
N1513640,,
N1503170,,
N1489232,,
N1525196,,
N1503189,,
N1449693,,
N1481292,,
N1525648,,
N1485824,,
N1494742,,
N1474469,,
N1494383,,
N1519130,,
N1434935,,
N1458467,,
N1504174,,
N1512119,,
N1474470,,
N1506198,,
N1441007,,
N1502430,,
N1471085,,
N1458712,,
N1511742,,
N1483848,,
N1447333,,
N1436857,,
N1506123,,
N1525739,,
N1495516,,
N1481451,,
N1473600,,
N1522887,,
N1504196,,
N1506133,,
N1474461,,
N1506262,,
N1516819,,
N1516975,,
N1519886,,
N1516749,,
N1485641,,
N1511720,,
N1526639,,
N1518580,,
N1519049,,
01GQVQV,,
01GQVQG,,
01GQVRU,,
N1506478,,
N1532128,,
N1512652,,
N1533076,,
N1468658,,
01GQVQT,,
01GQVR1,,
01GQVQA,,
01GQVWH,,
01GQVPY,Incorrect,1
01GQVQY,Incorrect,1
01GQVQQ,,
01GQVQJ,,
01GQVQ2,,
01GQVQD,,
01GQVRJ,,
01GQVQX,,
01GQVRY,,
01GQVRW,,
01GQVR3,Incorrect,1
01GQVQ6,,
01GQVQ8,Incorrect,1
01GQVQ4,,
N1463022,,
N1532356,,
N1488948,,
N1483652,,
N1489243,,
N1512013,,
N1529598,,
N1510834,,
N1494608,,
N1531229,,
N1489157,,
N1516817,,
N1457798,,
N1491856,,
N1512728,,
N1519088,,
N1505144,,
01GQV97,,
01GQV9C,,
N1488126,,
N1441537,,
N1476537,,
N1494678,,
N1509846,,
N1494129,,
N1532129,,
N1531199,,
N1497980,,
N1474160,,
N1477852,,
N1496720,,
N1526567,,
N1514738,,
N1501730,,
N1504305,,
N1503249,,
N1474627,,
N1447398,,
N1508780,,
N1498007,,
N1465421,,
N1477629,,
N1531186,,
N1509880,,
N1505037,,
N1506277,,
N1474153,,
N1398156,,
N1526648,,
N1397834,,
N1504227,,
N1503204,,
N1505172,,
N1465402,,
N1506550,,
N1519861,,
N1494266,,
N1458716,,
N1489937,,
N1505118,,
N1492973,,
N1506249,,
N1460933,,
N1495526,,
N1506302,,
N1436858,,
N1512197,,
N1521028,,
N1527403,,
N1419003,,
N1518833,,
N1530151,,
N1530670,,
N1507381,,
N1504256,,
N1505156,,
N1427559,,
N1482376,,
N1527409,,
N1439164,,
N1502394,,
N1434958,,
N1530494,,
N1511743,,
N1532394,,
N1472596,,
N1512688,,
N1460939,,
N1477695,,
N1495500,,
N1485612,,
N1503424,,
N1512659,,
N1482591,,
N1512084,,
N1419082,,
N1477689,,
N1516912,,
N1449831,,
N1483510,,
N1457846,,
N1499661,,
N1531187,,
N1482505,,
N1510770,,
N1526380,,
N1532341,,
N1522890,,
N1504342,,
N1484643,,
N1512000,,
N1516777,,
N1474131,,
N1471004,,
N1505035,,
N1509527,,
N1427581,,
N1519059,,
N1506201,,
N1527510,,
N1511735,,
N1497992,,
N1461179,,
N1398438,,
N1529075,,
N1497991,,
N1496752,,
N1504311,,
N1484714,,
N1494743,,
N1486498,,
N1419081,,
N1447857,,
N1504373,,
N1504242,,
N1521038,,
N1531486,,
N1513578,,
N1519028,,
N1512609,,
N1489899,,
N1530615,,
N1503033,,
N1504183,,
N1492860,,
N1516778,,
N1462174,,
N1434976,,
N1479590,,
N1491865,,
N1494484,,
N1527624,,
N1483587,,
N1494268,,
N1447851,,
N1458473,,
N1502073,,
N1530122,Incorrect,1
N1407617,,
N1482405,,
N1465404,,
N1481368,,
N1450812,,
N1516813,,
N1509430,,
N1512642,,
N1477881,,
N1490879,,
N1523825,,
N1516737,,
N1514663,,
N1452278,,
N1494260,,
N1477848,,
N1510566,,
N1511541,,
N1504201,,
N1478601,,
N1453976,,
N1532376,,
N1499620,,
N1517007,,
N1482383,,
N1497495,,
N1479634,,
N1484492,,
N1494597,,
N1505055,,
N1489184,,
N1475582,,
N1510571,,
N1533077,,
N1532350,,
N1496663,,
N1510768,,
N1399381,,
N1510601,,
N1481403,,
N1488153,,
N1499658,,
N1517012,,
N1489046,,
N1474203,,
N1485656,,
N1472670,,
N1525615,,
N1496730,,
N1511926,,
N1517803,,
N1493384,,
N1463003,,
N1471115,,
N1472126,,
N1477882,,
01GQUW8,Incorrect,1
01GQUWH,,
01GQUVY,Incorrect,1
01GQUW4,Incorrect,1
01GQUW2,Incorrect,1
01GQUVU,,
01GQUWE,,
01GQUVN,,
01GQUWC,Incorrect,1
01GQUVP,,
01GQUVW,Incorrect,1
01GQUVR,,
N1503265,,
N1447891,,
01GQUW6,Incorrect,1
N1497874,,
N1460910,,
N1476454,,
N1474406,,
N1525632,,
N1482329,,
N1504161,,
N1529196,,
N1505300,,
N1490878,,
N1482491,,
N1512017,,
N1533706,,
N1512589,,
N1506134,,
N1504265,,
N1532204,,
N1398284,,
N1516753,,
N1454017,,
N1480801,,
N1450976,,
N1529172,,
N1517938,,
N1516806,,
N1507203,,
N1463008,,
N1447896,,
N1474139,,
N1494430,,
N1478644,,
N1478800,,
N1398549,,
N1495515,,
N1502367,,
N1504376,,
N1514765,,
N1498777,,
N1473489,,
N1494303,,
01GQURH,,
N1465397,,
N1432462,,
N1505169,,
01GQWWG,,
01GQWXH,Incorrect,1
01GQWXV,,
01GQWX5,Incorrect,1
01GQWX0,,
01GQWXE,Incorrect,1
01GQWY8,,
N1529231,,
N1517596,,
N1529583,,
N1477777,,
N1512475,,
N1511856,,
N1518560,,
N1530642,,
N1512698,,
N1512627,,
N1504093,,
N1512722,,
N1510787,,
N1530160,,
N1503122,,
N1510483,,
N1505152,,
N1497792,,
N1530092,,
N1458460,,
N1476534,,
N1524412,,
N1474150,,
N1455978,,
N1472548,,
N1503154,,
N1397620,,
N1462173,,
N1496618,,
01GQWY0,Incorrect,1
01GQWWR,,
01GQWXK,Incorrect,1
01GQWWX,,
01GQWXY,,
01GQWXN,,
N1527408,,
N1530632,,
N1485638,,
N1496648,,
N1397744,,
N1512621,,
N1519034,,
N1488182,,
N1471393,,
N1478809,,
N1505122,,
N1462185,,
N1504244,,
N1510817,,
N1519219,,
N1496568,,
N1531133,,
N1531193,,
N1481456,,
N1527476,,
N1529124,,
N1509876,,
N1431259,Correct,1
N1507206,,
N1452283,,
N1461174,,
N1488129,,
N1473583,,
N1474578,,
N1494147,,
N1474582,,
N1499633,,
N1504250,,
N1477814,,
N1477625,,
N1398300,,
N1485802,,
N1496661,,
N1479565,,
N1489241,,
N1505129,,
N1509884,,
N1474511,,
N1528201,,
N1512024,,
N1477644,,
N1478633,,
N1516967,,
N1525560,,
01GQWA3,,
01GQWAQ,,
N1517911,,
N1465395,,
N1493923,,
N1515838,,
N1506472,,
N1504352,,
N1477668,,
N1463034,,
N1458720,,
N1441500,,
N1513583,,
N1516745,,
N1506583,,
N1488212,,
N1470207,,
N1527498,,
N1503234,,
N1525609,,
N1482421,,
N1528977,,
N1504151,,
N1481328,,
N1512637,,
N1526429,,
N1516954,,
N1471071,,
N1441517,,
N1489913,,
N1474364,,
N1473544,,
N1517945,,
N1460913,,
N1485810,,
N1494118,,
N1504339,,
N1502406,,
N1530124,,
N1509494,,
N1521741,,
N1519060,,
N1508510,,
N1499642,,
N1477671,,
N1462937,,
N1478801,,
N1516757,,
N1521830,,
N1516761,,
N1484731,,
N1447326,,
N1516801,,
N1494328,,
N1529599,,
N1468812,,
N1475495,,
N1522013,,
N1519076,,
N1516887,,
N1477804,,
N1520709,,
N1460908,,
N1457807,,
N1492857,,
N1489153,,
N1477693,,
N1386574,,
N1449869,,
N1512643,,
N1532078,,
N1509843,,
N1509514,,
N1525550,,
N1485614,,
N1499724,,
N1510818,,
N1499676,,
N1529169,,
N1476549,,
N1504995,,
N1477866,,
N1529106,,
N1458719,,
N1419021,,
N1468634,,
N1522846,,
01GQUTM,,
N1503149,,
N1458677,,
N1488214,,
N1504226,,
N1526607,,
01GQURF,,
N1489133,,
N1482506,,
N1514756,,
N1397883,,
N1448583,,
N1477856,,
N1528222,,
N1489162,,
N1493265,,
N1511724,,
N1528211,,
N1506611,,
N1512036,,
N1530645,,
N1493474,,
N1468618,,
N1502435,,
N1489943,,
N1506194,,
N1501921,,
N1465507,,
N1519111,,
N1482330,Correct,1
N1505045,,
N1530651,,
N1492002,,
N1525738,,
N1459718,,
N1478794,,
N1494275,,
N1526644,,
N1480644,,
N1454012,,
N1511711,,
N1483660,,
N1525570,,
N1511725,,
N1512617,,
N1419057,,
N1479732,,
N1516766,,
N1471109,,
N1516770,,
N1533717,,
N1511549,,
N1481395,,
01GQV39,Incorrect,1
01GQV3U,Incorrect,1
01GQV3K,Incorrect,1
01GQV1U,Incorrect,1
01GQV3P,Incorrect,1
01GQV3W,Incorrect,1
01GQV3T,Incorrect,1
01GQV2W,Incorrect,1
01GQV1X,,
01GQV1J,Correct,1
01GQV35,,
01GQV1G,,
01GQV3H,Incorrect,1
01GQV1W,,
01GQV3F,Incorrect,1
01GQV26,Incorrect,1
N1523540,,
N1474154,,
N1532340,,
N1497873,,
N1484271,,
N1486574,,
N1501637,,
N1470242,,
N1460927,,
N1488179,,
N1502407,,
N1465400,,
N1494320,,
N1504371,,
N1505036,,
N1507394,,
N1471103,,
N1506238,,
N1528497,,
N1495608,,
N1474142,,
N1434942,,
N1489936,,
N1486552,,
N1505238,,
N1504370,,
N1528975,,
N1485653,,
N1530586,,
N1533684,,
N1512590,,
N1509852,,
N1493034,,
N1530515,,
N1513584,,
N1520637,,
N1407619,,
N1502496,,
N1530600,,
N1506182,,
N1474358,,
N1489871,,
N1436848,,
N1492815,,
N1518994,,
N1531165,,
N1452291,,
N1492813,,
N1477634,,
N1521661,,
N1475593,,
N1468629,,
N1488065,,
N1506448,,
N1527481,,
N1520668,,
N1506458,,
N1452288,,
N1503263,,
N1465505,,
N1516776,,
N1533700,,
N1481379,,
N1477819,,
N1517936,,
N1517011,,
N1529068,,
N1472266,,
N1511933,,
N1440000,,
N1474656,,
N1504184,,
N1504116,,
N1518968,,
N1484692,,
N1458693,,
N1489906,,
N1486644,,
N1455956,,
N1509447,,
N1440011,,
N1493922,,
N1449878,,
N1525734,,
N1503235,,
N1532139,,
N1530591,,
N1460920,,
N1527482,,
N1506557,,
N1479717,,
N1478825,,
N1494319,,
N1518834,,
N1465443,,
01GQV7U,,
01GQV7H,,
N1474191,,
N1398339,,
N1420080,,
N1386572,,
N1513639,,
N1530132,,
N1530618,,
N1460917,,
N1494146,,
N1496676,,
N1471284,,
N1504254,,
N1492839,,
N1468834,,
N1521776,,
N1491295,,
N1497988,,
N1481293,,
N1431258,,
N1512102,,
01GQURC,,
01GQUR9,,
01GQURA,,
N1485628,,
N1494518,,
N1525578,,
N1487254,,
N1474398,,
N1489208,,
N1472271,,
N1447318,,
N1523807,,
N1533696,,
N1473444,,
N1511622,,
N1477870,,
N1432154,,
N1522868,,
N1442136,,
N1460967,,
N1511777,,
N1457858,,
N1511956,,
N1462186,,
N1504121,,
N1445535,,
N1505239,,
N1465401,,
N1512176,,
N1502516,,
N1457854,,
N1509534,,
N1489134,,
N1505163,,
N1463005,,
N1449845,,
N1513548,,
N1505133,,
N1488137,,
N1503247,,
N1477633,,
N1513663,,
N1505263,,
N1505107,,
N1509889,,
N1503211,,
N1530107,,
N1464153,,
N1505110,,
N1521664,,
N1529198,,
N1519055,,
N1513615,,
N1513550,,
N1531215,,
N1512042,,
N1482403,,
N1458718,,
N1487253,,
N1460948,,
N1494323,,
N1504350,,
N1439161,,
N1519850,,
N1483586,,
N1398709,,
N1455979,,
N1499627,,
N1516784,,
N1523541,,
N1506257,,
N1526650,,
N1493463,,
N1504359,,
N1505074,,
N1447866,,
N1499725,,
N1530616,,
N1482424,,
N1472265,,
N1512055,,
N1511922,,
N1471086,,
N1495624,,
N1526335,,
N1531108,,
N1483833,,
N1453934,,
N1397829,,
N1503293,,
N1507222,,
N1464231,,
N1471110,,
N1526621,,
N1460929,,
N1481337,,
N1522002,,
N1512644,,
N1527528,,
01GQV49,,
N1482333,,
N1441427,,
N1398361,,
N1528486,,
N1508809,,
N1463006,,
N1475568,,
N1499067,,
N1529645,,
N1455977,,
N1534357,,
N1495401,,
N1450981,,
N1471061,,
N1450975,,
N1471112,,
N1440715,,
N1533685,,
N1446509,,
N1511932,,
N1522889,,
N1480657,,
N1419083,,
N1520643,,
N1511930,,
N1505115,,
N1475492,,
N1515824,,
N1521996,,
N1477751,,
N1529316,,
N1440010,,
N1458497,,
N1513707,,
N1522009,,
N1525538,,
N1475571,,
N1522019,,
N1517949,,
N1463024,,
N1427154,,
N1505312,,
N1504266,,
N1496619,,
01GQUR7,,
01GQUJH,,
01GQUR4,,
01GQU65,,
01GQUR2,,
01GQUJK,,
N1481396,,
N1510798,,
N1512209,,
N1532383,,
N1509440,,
N1489139,,
N1511719,,
N1499621,,
N1501911,,
N1494376,,
N1448586,,
N1486549,,
N1483832,,
N1510602,,
N1482430,,
N1489920,,
N1486499,,
N1530278,,
N1455958,,
N1521983,,
N1505014,,
N1407620,,
01GQUR6,,
01GQU5C,,
01GQUNW,,
01GQUR3,,
01GQUJM,,
01GQUHQ,,
01GQU67,,
01GQUJF,,
01GQUR8,,
N1530576,,
N1499675,,
N1512631,,
N1474496,,
01GQUR5,,
N1400092,,
N1505157,,
N1478635,,
01GQUQF,,
01GQU4L,,
N1472667,,
N1528218,,
N1499663,,
N1447336,,
N1453945,,
N1504212,,
N1459727,,
N1503270,,
N1491121,,
N1503197,,
N1432153,,
N1492804,,
N1516793,,
N1505041,,
N1523544,,
N1458707,,
N1481330,,
N1528488,,
N1474517,,
N1472244,,
N1482498,,
N1446515,,
N1503216,,
N1513698,,
N1484484,,
N1518585,,
N1512729,,
N1398440,,
N1455962,,
N1506251,,
N1434934,,
N1482475,,
N1477784,,
N1509437,,
N1465471,,
N1468606,,
N1459719,,
N1508829,,
N1505029,,
N1507181,,
N1516742,,
N1467914,,
N1506199,,
N1505302,,
N1525198,,
N1485822,,
N1468643,,
N1519023,,
N1513557,,
N1523835,,
N1488068,,
N1488993,,
N1531358,,
N1503123,,
N1526393,,
N1468809,,
N1492878,,
N1449847,,
N1523823,,
N1491127,,
N1485809,,
N1494265,,
N1509459,,
N1531139,,
N1482492,,
N1470221,,
N1499723,,
N1476536,,
N1517801,,
N1468833,,
N1494364,,
N1498017,,
N1528491,,
N1530630,,
N1523805,,
N1512720,,
N1485827,,
N1520660,,
N1509862,,
N1439061,,
N1494041,,
N1489928,,
N1479614,,
N1476493,,
N1516831,,
N1504377,,
N1398688,,
N1483821,,
N1530607,,
N1465399,,
N1457808,,
N1527619,,
N1461155,,
N1525305,,
N1481349,,
N1505140,,
01GQVGR,,
N1526375,,
N1489919,,
N1493480,,
N1454380,,
N1513680,,
N1521833,,
N1474663,,
N1512175,,
N1511547,,
N1514698,,
N1496654,,
N1516808,,
N1532160,,
N1522852,,
N1516858,,
N1463033,,
N1458471,,
01GQU42,,
01GQU4J,,
01GQU4E,,
01GQU4G,,
N1503268,,
N1491150,,
01GQVF9,,
01GQVGQ,,
01GQVF8,,
01GQVGU,,
01GQVH1,,
01GQVG5,,
01GQVFQ,,
01GQVGT,,
01GQVGV,,
N1527477,,
N1511712,,
N1479593,,
N1489885,,
N1509515,,
N1477807,,
N1463120,,
N1519186,,
N1526385,,
N1529582,,
N1522043,,
N1506189,,
N1450881,,
N1397895,,
N1493282,,
N1477632,,
N1519087,,
N1462995,,
N1516748,,
N1458696,,
N1531174,,
N1516771,,
N1506203,,
N1474359,,
N1527533,,
N1419017,,
N1520531,,
N1463032,,
N1462118,,
N1526331,,
N1503291,,
N1484495,,
N1518529,,
N1458711,,
N1471322,,
N1476535,,
N1474412,,
N1488920,,
N1482334,,
N1506140,,
N1474593,,
N1519007,,
N1496763,,
N1436962,,
N1512203,,
N1496732,,
N1513556,,
N1474664,,
01GQU31,Incorrect,1
01GQU0M,,
01GQV2D,Incorrect,1
01GQU13,Incorrect,1
01GQU33,Incorrect,1
01GQU2A,Incorrect,1
01GQV2K,Incorrect,1
01GQV30,Incorrect,1
01GQV2J,Incorrect,1
01GQV34,Incorrect,1
01GQU2J,Incorrect,1
01GQU22,Incorrect,1
01GQU30,Incorrect,1
01GQV23,Incorrect,1
01GQU2H,Incorrect,1
01GQU2C,Incorrect,1
01GQU16,Incorrect,1
01GQU1W,Incorrect,1
01GQV1Y,Incorrect,1
01GQV36,,
01GQU27,Incorrect,1
01GQU15,Incorrect,1
01GQU2Y,Incorrect,1
01GQV3L,,
01GQV2L,Incorrect,1
01GQU11,Incorrect,1
01GQV29,Incorrect,1
N1529648,,
N1485652,,
N1455965,,
N1492855,,
N1505137,,
N1486640,,
N1508821,,
N1497798,,
N1508830,,
N1488105,,
N1511566,,
N1491876,,
N1491933,,
N1460907,,
N1470254,,
N1474566,,
N1531192,,
N1505108,,
N1478824,,
N1473534,,
N1523799,,
N1516792,,
N1494443,,
N1505287,,
N1526649,,
N1474547,,
N1482338,,
N1494435,,
N1474365,,
N1496662,,
N1526402,,
N1508794,,
N1397835,,
N1477865,,
N1520650,,
N1516943,,
N1513520,,
N1528484,,
N1518569,,
N1468831,,
N1492861,,
01GQWGM,,
01GQWG4,,
N1494428,,
N1493433,,
N1482327,,
N1505104,,
N1517783,,
N1471106,,
N1441458,,
N1512607,,
N1460925,,
N1530521,,
N1480648,,
N1436141,,
N1472595,,
N1482407,,
N1523818,,
N1506561,,
N1526651,,
N1467913,,
N1460923,,
N1465452,,
N1471283,,
N1462999,,
N1477679,,
N1483602,,
N1517751,,
N1419051,,
N1455967,,
N1470220,,
N1529168,,
N1510515,Incorrect,1
N1453941,,
N1521760,,
N1475580,,
N1511773,,
N1484728,,
N1523550,,
N1512640,,
N1397621,,
N1530583,,
N1528186,,
N1494040,,
N1480654,,
N1489154,,
N1512699,,
N1445547,,
N1512190,,
N1434707,,
N1479594,,
N1502074,,
N1431268,Incorrect,1
N1531368,,
01GQU3W,,
01GQU3Y,,
01GQU3X,,
01GQU41,,
01GQU3R,,
01GQU40,,
01GQU3M,,
N1460930,,
N1525798,,
N1519057,,
N1483617,,
N1511765,,
N1509532,,
N1507396,,
N1494043,,
N1483846,,
N1445569,,
N1465442,,
N1518593,,
N1502083,,
N1478818,,
N1494483,,
N1529142,,
N1445560,,
N1477796,,
N1482406,,
N1505019,,
N1472243,,
N1505121,,
N1513662,,
N1522100,,
N1506480,,
N1517812,,
N1470206,,
N1517796,,
N1495472,,
N1475566,,
N1439999,,
N1474388,,
N1528352,,
N1512020,,
N1478822,,
N1530155,,
N1504364,,
N1447335,,
N1531453,,
N1528223,,
N1531172,,
N1468649,,
N1492151,,
N1529147,,
N1495617,,
N1503466,,
N1509861,,
N1419982,,
N1488139,,
N1481394,,
N1525731,,
N1492845,,
N1519870,,
N1509477,,
N1513622,,
N1531175,,
N1493473,,
N1519058,,
N1512088,,
N1494470,,
N1521977,,
N1509429,,
N1460973,,
N1477648,,
N1397894,,
N1506259,,
N1458704,,
N1513702,,
N1447343,,
N1519871,,
N1482380,,
N1505017,,
N1447893,,
N1473543,,
N1491145,,
N1484687,,
N1447877,,
N1495133,,
N1489790,,
N1529061,,
N1522181,,
N1434944,,
N1519056,,
N1496723,,
N1509528,,
N1419009,,
N1502472,,
N1504365,,
N1520644,,
N1482514,,
N1533698,,
N1505059,,
N1503105,,
N1496566,,
N1468821,,
N1452285,,
N1522020,,
N1517001,,
N1432150,,
N1477757,,
N1532357,,
N1488192,,
N1527121,,
N1517791,,
N1477669,,
01GQU1C,Incorrect,1
01GQU1F,,
01GQV2E,Incorrect,1
01GQU1L,Incorrect,1
01GQU1V,Incorrect,1
01GQU1T,Incorrect,1
01GQU23,Incorrect,1
01GQV21,Incorrect,1
01GQUXR,,
01GQU3C,Incorrect,1
N1511715,,
N1517940,,
01GQU2X,Incorrect,1
01GQV22,Incorrect,1
01GQU0U,,
01GQV2X,,
01GQU1J,Incorrect,1
01GQU36,Incorrect,1
01GQU10,Incorrect,1
01GQU3J,,
01GQV2C,Incorrect,1
01GQU1D,Incorrect,1
01GQU29,Incorrect,1
01GQU28,Incorrect,1
01GQU2F,Incorrect,1
01GQU0Y,Incorrect,1
01GQU2N,Incorrect,1
01GQU0N,,
01GQU37,Incorrect,1
01GQUXT,,
01GQU2U,Incorrect,1
01GQU1N,Incorrect,1
01GQV20,Incorrect,1
01GQU1Y,Correct,1
01GQU1R,Incorrect,1
01GQV24,Incorrect,1
01GQV2T,Incorrect,1
01GQU1H,Incorrect,1
01GQU14,Incorrect,1
01GQU2P,Incorrect,1
01GQU1Q,Incorrect,1
01GQU1E,Incorrect,1
01GQV3M,,
01GQU2T,Incorrect,1
01GQU2E,Incorrect,1
01GQU18,Incorrect,1
01GQU26,,
01GQU17,Incorrect,1
01GQU2L,Incorrect,1
01GQV2F,Incorrect,1
01GQU2Q,Incorrect,1
01GQU2K,Incorrect,1
01GQV2M,Incorrect,1
01GQU38,Incorrect,1
01GQU3E,Incorrect,1
01GQU1K,Incorrect,1
01GQU1M,Incorrect,1
01GQV2G,Incorrect,1
01GQU2D,Incorrect,1
01GQU19,Incorrect,1
01GQU3D,Incorrect,1
01GQU0X,Incorrect,1
01GQU2G,Incorrect,1
01GQU12,Incorrect,1
01GQU2R,Incorrect,1
01GQU21,Incorrect,1
01GQV32,Incorrect,1
01GQU2W,Incorrect,1
01GQU2V,Incorrect,1
01GQU20,Incorrect,1
01GQU0K,,
01GQU0W,Incorrect,1
01GQU0V,Incorrect,1
01GQU3G,Incorrect,1
01GQU1U,Incorrect,1
01GQV27,Incorrect,1
01GQV38,Incorrect,1
01GQU32,Incorrect,1
01GQU35,Incorrect,1
01GQU1P,Incorrect,1
01GQU39,Incorrect,1
01GQU3A,Incorrect,1
01GQU25,Incorrect,1
01GQU3F,Incorrect,1
01GQU0L,,
01GQU1A,Incorrect,1
01GQU3H,,
01GQV2V,,
01GQU24,Incorrect,1
01GQU2M,Incorrect,1
01GQU34,Incorrect,1
01GQU1G,Incorrect,1
01GQV2A,Incorrect,1
01GQV2H,Incorrect,1
N1529323,,
N1529062,,
N1461177,,
N1513690,,
N1483616,,
N1504209,,
N1463004,,
N1460969,,
N1491921,,
N1494677,,
N1495478,,
N1434973,,
N1511703,,
N1511741,,
N1474373,,
N1478775,,
N1522878,,
N1419005,,
N1504253,,
N1510567,,
N1505053,,
N1520716,,
N1458697,,
N1517767,,
N1493370,,
N1473584,,
N1397258,,
N1506451,,
N1519039,,
N1474371,,
N1489882,,
N1458700,,
N1441444,,
N1486554,,
N1525539,,
N1508771,,
N1518579,,
N1489221,,
N1518967,,
N1505242,,
N1509841,,
N1531210,,
N1489900,,
N1471014,,
N1508769,,
N1504185,,
N1532164,,
N1499639,,
N1503312,,
N1474176,,
N1471012,,
N1525572,,
N1441481,,
N1484694,,
N1484483,,
N1419011,,
N1527367,,
N1419015,,
N1509854,,
N1523549,,
N1513565,,
N1518568,,
N1511889,,
N1504203,,
N1398367,,
N1473397,,
N1458459,,
N1483781,,
N1513636,,
N1506205,,
N1458492,,
N1472137,,
N1452300,,
N1476527,,
N1530542,,
N1476542,,
N1522004,,
N1493309,,
N1494123,,
01GQU0G,,
N1483509,,
N1508778,,
N1419946,,
N1505167,,
N1436856,,
N1477643,,
N1441476,,
N1495615,,
N1441459,,
N1494285,,
N1531469,,
N1526590,,
N1465396,,
N1517771,,
N1475598,,
N1506243,,
N1511707,,
N1449823,,
N1479615,,
N1482530,,
N1527269,,
N1529175,,
N1493915,,
N1517778,,
N1506282,,
N1465454,,
N1476548,,
N1504241,,
N1484497,,
N1509499,,
N1494310,,
N1506244,,
N1493467,,
N1476762,,
N1526643,,
N1458485,,
N1461176,,
N1441528,,
N1496669,,
N1530608,,
N1482357,,
N1530759,Incorrect,1
N1525629,,
N1496725,,
N1517760,,
N1506315,,
N1521840,,
N1483624,,
N1419023,,
N1503405,,
N1489148,,
N1506582,,
N1515808,,
N1495599,,
N1473280,,
N1521832,,
N1517785,,
N1521775,,
N1518583,,
N1505284,,
N1468635,,
N1531220,,
N1475589,,
N1496617,,
N1505145,,
N1512575,,
N1471005,,
N1528399,,
N1476533,,
N1483793,,
N1468627,,
N1532154,,
N1504173,,
N1494505,,
N1504150,,
N1513561,,
N1513564,,
N1516769,,
N1491297,,
N1471057,,
N1513608,,
N1525554,,
N1474476,,
N1513575,,
N1452281,,
N1517809,,
N1458706,,
N1484686,,
N1441005,,
N1513605,,
N1495601,,
N1494069,,
N1462998,,
N1486545,,
N1533710,,
N1484499,,
N1513697,,
N1477785,,
N1488115,,
N1528478,,
N1521965,,
N1483840,,
N1459716,,
N1494740,,
N1530662,,
N1503210,,
N1397889,,
N1477677,,
N1474411,,
N1504193,,
N1512188,,
N1493471,,
N1518564,,
N1522872,,
N1505277,,
N1516832,,
N1533686,,
N1504297,,
N1525546,,
N1525607,,
N1481315,,
N1529212,,
N1511713,,
N1493470,,
N1480659,,
N1504229,,
N1527511,,
N1489119,,
N1527480,,
N1517802,,
N1491919,,
N1499641,,
N1434936,,
N1516850,,
N1460959,,
N1467876,,
N1485635,,
N1420744,,
N1447338,,
N1511739,,
N1505030,,
N1434956,,
N1515815,,
N1516868,,
N1529628,,
N1494336,,
N1503015,,
N1483908,,
01GQUVE,,
01GQUVJ,Incorrect,1
